productType,name,description,categories,tax,slug,variantId,code basis,sku,,prices,uid,approved,size,colorCode,colorCodeName,codeFilterColor,codeFilterColorName,restricted,saleableOnStock,maxOrderQuantity,ean,gender,highlighted,new,piecesSold
clothing,Where The Trail Ends 3in1 Set,"<p><span style=""font-size: small;"">Produzent: Red Bull Media House &amp; Freeride Entertainment</span><br /><span style=""font-size: small;"">Sprache: Englisch</span><br /><span style=""font-size: small;"">Untertitel: <span style=""line-height: 115%;"" lang=""DE"">Englisch, Franz&ouml;sisch, Deutsch, Italienisch, Japanisch, Portugiesisch, Spanisch<br /></span><span style=""line-height: 115%;"" lang=""DE"">Laufzeit: 110 Minuten</span></span><br /><span style=""font-size: small;"">Bildformat: 16:9</span><br /><span style=""font-size: small;"">Region: Alle Regionen</span><br /><span style=""font-size: small;"">Inhalt: DVD + Blu-Ray + Digital Download&nbsp;</span></p>
<p><span style=""font-size: small;"">Beschreibung:</span></p>
<p><span style=""font-size: small;"">Where the Trail Ends begleitet die weltbesten Freerider auf ihrer Suche nach unentdecktem Terrain und der Zukunft des Big Mountain Freeriding. Wir erleben mit, wie eine schillernde Handvoll M&auml;nner sich selbst und Mutter Natur herausfordert. Das unterhaltende Abenteuerdokument bringt Mountainbiking vom Progressivsten und Ambiti&ouml;sesten und stellt alles Bisherige weit in den Schatten. In den Worten von Cameron Zink: Freeride Entertainment macht seit zehn Jahren Filme, doch jetzt lassen wir die Balken krachen und geben alles f&uuml;r das Hochgebirgsabenteuer. Und zwar aus verdammt gutem Grund: So ist wahres Mountainbiking und so sieht die Zukunft aus &ndash; auch f&uuml;r den Rest der Welt.</span></p>
<p><span style=""font-size: small;"">Product:</span><br /><span style=""font-size: small;"">Die Collectors Edition beinhaltet ""Where The Trail Ends"" in 3 unterschiedlichen Formaten: DVD, BluRay Disc und digital Download in Full HD.</span><br /><span style=""font-size: small;"">Die neue ""3-in-1"" Edition ist eine Premiere in der Welt des Action Sports: Der Kunde kann den Film auf DVD oder BluRay ansehen und erh&auml;lt zus&auml;tzlich die M&ouml;glichkeit, die digitale Version auf seine elektronischen Ger&auml;te zu &uuml;bertragen. So kann ""Where The Trail Ends"" auch unterwegs auf dem Computer, dem Mobiltelefon und jedem anderen elektronischen Ger&auml;t wiedergegeben werden. </span><br /><br /></p>",rbm-dvd,full-tax,where-the-trail-ends-3in1-set,1,RBM12007,M-109617,3295,EUR 32950,M-109617,YES,,"$vhelper.getFacet($item,'color').code",,,,NO,YES,10, ,unisex,,YES,0
clothing,McConkey 3in1 DVD,"<p>McConkey ist eine Dokumentation &uuml;ber das Leben des legend&auml;ren Freeskiers und Ski-B.A.S.E.-Jumpers Shane McConkey, der durch seine Visionen, sein Talent und seinen unverkennbaren Humor unz&auml;hlige Menschen inspirierte. Unter der Regie von Rob Bruce, Scott Gaffney, Murray Wais, Steve Winter und David Zieff zeigt &bdquo;McCONKEY&ldquo; das Verm&auml;chtnis von Shane McConkey an seinen Sport und beschreibt den ungew&ouml;hnlichen Weg, den er zur Verwirklichung seiner Tr&auml;ume w&auml;hlte. 2009 verungl&uuml;ckte Shane McConkey im Alter von 39 Jahren bei einem Ski-B.A.S.E.-Jump in den Bergen Italiens t&ouml;dlich. Freunde, Familie und Wegbegleiter kommen im Film zu Wort, 1000 Stunden Filmmaterial standen f&uuml;r die Dokumentation zur Verf&uuml;gung. Erl&ouml;se des Films kommen der McConkey-Familie zugute.&nbsp;</p>
<p>&bull; L&auml;nge: 109 Minuten</p>
<p>&bull; DVD/Bluray and Digital Download</p>",rbm-dvd,full-tax,mcconkey-3in1-set,1,RBM13003,M-114172,3295,EUR 32950,M-114172,YES,,"$vhelper.getFacet($item,'color').code",,,,NO, ,10, ,unisex,,NO,0
clothing,Red Bull X-Alps 2013 Blu-Ray,"<div>Produzent: PKM Filmproduktions, Red Bull Media House, Hannes Arch and zooom productions</div>
<div>Sprachen: Englisch, Deutsch</div>
<div>Untertitel: Nein
<div>Laufzeit: 52 Minuten + 52 Minuten Dokumentarfilm zum 10-Jahrigen Jubil&auml;um</div>
Bildformat: 16:9</div>
<div>Format: NTSC and PAL</div>
<div>Region: Alle Regionen</div>
<div>Inhalt: Blu-Ray Disc</div>
<p>Beschreibung</p>
<p>Diese Blu-Ray bringt die epischsten Momente der einzigartigen Reise von Salzburg nach Monaco auf die Leinwand. Die Ausnahmeathleten bew&auml;ltigen im h&auml;rtesten Adventure Race der Welt die feindseligsten Gipfel der Alpen, brechen Rekorde und diese atemberaubende Dokumentation der Red Bull X-Alps 2013 l&auml;sst dich ihren Schmerz und Ruhm hautnah miterleben. Gefilmt von Kameraleuten und den Athleten selbst, wird die Blu-Ray zum Erlebnis der Extraklasse.</p>",rbm-dvd,full-tax,red-bull-x-alps-2013-blu-ray,1,RBM13006,M-114913,299,EUR 2990,M-114913,YES,,"$vhelper.getFacet($item,'color').code",,,,NO,YES,10, ,unisex,,NO,0
clothing,Red Bull X-Alps 2013 DVD,"<div>Produzent: PKM Filmproduktions, Red Bull Media House, Hannes Arch and zooom productions</div>
<div>Sprachen: Englisch, Deutsch</div>
<div>Untertitel: Nein</div>
<div>Laufzeit: 52 Minuten + 52 Minuten Dokumentarfilm zum 10-Jahrigen Jubil&auml;um</div>
<div>Bildformat: 16:9</div>
<div>Format: NTSC and PAL</div>
<div>Region: Alle Regionen</div>
<div>Inhalt: DVD</div>
<p>Beschreibung</p>
<p>Diese DVD bringt die epischsten Momente der einzigartigen Reise von Salzburg nach Monaco auf die Leinwand. Die Ausnahmeathleten bew&auml;ltigen im h&auml;rtesten Adventure Race der Welt die feindseligsten Gipfel der Alpen, brechen Rekorde und diese atemberaubende Dokumentation der Red Bull X-Alps 2013 l&auml;sst dich ihren Schmerz und Ruhm hautnah miterleben. Gefilmt von Kameraleuten und den Athleten selbst, wird die DVD zum Erlebnis der Extraklasse.</p>",rbm-dvd,full-tax,red-bull-x-alps-2013-dvd,1,RBM13005,M-114632,239,EUR 2390,M-114632,YES,,"$vhelper.getFacet($item,'color').code",,,,NO,YES,10, ,unisex,,NO,0
clothing,Tracing Skylines 3in1 DVD,"<p>Diese spannende Dokumentation begleitet f&uuml;nf professionelle Skifahrer auf dem &bdquo;Trip ihres Lebens&ldquo;, der sie in neue und unerforschte Territorien bringt. Tracing Skylines ist ebenso aufregend wie lebenslustig und bietet einen mitrei&szlig;enden Einblick in die Planung und Umsetzung von Skitrips der Extraklasse. Atemberaubende Bilder und fesselnde Stories begeistern ebenso wie pers&ouml;nliche Details und Einblicke.</p>
<p>Athleten:&nbsp;</p>
<p>Pep Fujas, Karl Fostvedt, Sean Pettit, Bobby Brown und Julien Regnier&nbsp;</p>
<p>&bull; L&auml;nge: 45 Minuten</p>
<p>&bull; Inklusive DVD/Bluray and Digital Download&nbsp;</p>
<p>&bull; &Uuml;ber 30 Minuten Bonus und Behind The Scenes Material</p>",rbm-dvd,full-tax,tracing-skylines-3in1-set,1,RBM13002,M-113966,3295,EUR 32950,M-113966,YES,,"$vhelper.getFacet($item,'color').code",,,,NO,YES,10, ,unisex,,NO,0
clothing,Race Messenger Bag,"<p>Red Bull Racing<br /> Umh&auml;nge Tasche<br /> <br /> - integriertes gepolstertes Laptopfach<br /> - Au&szlig;entasche f&uuml;r Handy, gro&szlig;es Hauptfach<br /> - Organizer Panel, Mesch Au&szlig;entasche f&uuml;r RedBull Dose<br /> - verstellbarer gepolsterter Schulterriemen<br /> <br /> Gr&ouml;&szlig;e: 19,3 liter Volumen - 47 x 34cm (l x b)<br /> Material:600D poly / ballistic Nylon<br /><br /></p>",rbr-accessories-bags,full-tax,race-messenger-bag,1,RBR12016,M-107435,4195,EUR 41950,M-107435,YES,,1C,blau / rot,1,,NO,YES,10, ,unisex,,NO,0
clothing,Silicone Keyring,"<p>Dieser stylische Red Bull Racing Schl&uuml;sselanh&auml;nger verleiht jedem Schl&uuml;sselbund das gewisse Extra. Ein Metallpl&auml;ttchen mit Red Bull Racing Logo h&auml;lt gef&auml;cherte Silikonstreifen in typischen Red Bull Farben, wobei der oberste den Schriftzug &bdquo;Red Bull Racing&ldquo; tr&auml;gt. Ein absolutes Highlight! Material: 50% Metall, 50% Silikon<br /><br />&bull;&nbsp;&nbsp;&nbsp; L&auml;nge: 14 cm<br />&bull;&nbsp;&nbsp;&nbsp; Red Bull Racing Schl&uuml;sselanh&auml;nger<br />&bull;&nbsp;&nbsp;&nbsp; Metallpl&auml;ttchen mit Red Bull Racing Logo<br />&bull;&nbsp;&nbsp;&nbsp; Silikonstreifen in typischen Red Bull Farben<br />&bull;&nbsp;&nbsp;&nbsp; Schriftzug &bdquo;Red Bull Racing&ldquo; und &bdquo;Gives you wings&ldquo;</p>",rbr-accessories-keyrings,full-tax,silicone-keyring,1,RBR13115,M-109564,895,EUR 8950,M-109564,YES,,1J,navy / other,1,,NO,YES,10, ,unisex,,YES,0
clothing,Fuel Keyring by PJL,"<p>Dieser hochwertige Schl&uuml;sselanh&auml;nger aus Leder verleiht jedem Schl&uuml;sselbund eine pers&ouml;nliche Note und das gewisse Extra. Eine Seite ziert ein eingraviertes Pepe Jeans London Logo, w&auml;hrend die andere das Red Bull Racing Logo schm&uuml;ckt. Ein absolutes Must-Have f&uuml;r jeden treuen Fan! Material: 100% Leder<br /><br />&bull;&nbsp;&nbsp;&nbsp; Lederschl&uuml;sselanh&auml;nger<br />&bull;&nbsp;&nbsp;&nbsp; Pepe Jeans London Logopr&auml;gung<br />&bull;&nbsp;&nbsp;&nbsp; Red Bull Racing Logoprint<br />&bull;&nbsp;&nbsp;&nbsp; 12,5cm x 3,6 cm</p>",rbr-accessories-keyrings,full-tax,fuel-keyring-by-pjl,1,RBR13093,M-110143,1195,EUR 11950,M-110143,YES,,27,silver,2,,NO,YES,10, ,unisex,,YES,0
clothing,CASIO Edifice Watch EQS-A500RB,"<p>Diese Uhr mit <strong>Smart Access Technologie</strong> verbindet sportlichen Chic mit h&ouml;chster Funktionalit&auml;t. Ihr &Auml;u&szlig;eres &uuml;berzeugt durch das aus massivem <strong>Edelstahl</strong> gefertigte <strong>Geh&auml;use</strong> und ein ebensolches Armband mit <strong>Sicherheitsverschluss</strong>, den verschraubten Geh&auml;useboden und <strong>Kronenknopfsicherungen</strong>. Hinter hochwertigem <strong>Mineralglas</strong> befindet sich das<strong> Neo-Display</strong> mit <strong>Solarfunktion</strong>, <strong>Weltzeit Funktion</strong>,<strong> Datums- und Wochentagsanzeige</strong>, <strong>Stoppfunktion</strong> (1/20 Sek. &ndash; 1 Std.) inklusive <strong>10 Rundenspeicher</strong>, <strong>Timer</strong> (1/1 Min. &ndash; 1 Std.), automatischem <strong>Kalender</strong> und <strong>Tagesalarm</strong>. Als kr&ouml;nende Abrundung verf&uuml;gt die Uhr &uuml;ber eine <strong>Wasserfestigkeit bis 10 bar</strong>.</p>
<p>&nbsp;</p>
<p>Breite 9-3: 44,8mm</p>
<p>H&ouml;he 12-6: 48mm</p>
<p>Dicke: 11,5mm</p>
<p>Gewicht: 160g</p>
<p>Exaktheit: +/1 15sec</p>
<p>Batterie Typ: CTL920</p>",rbr-accessories-watches,full-tax,casio-edifice-watch-eqs-a500rb,1,RBR12095,M-109630,34895,EUR 348950,M-109630,YES,,27,silver,2,,NO,YES,10, ,unisex,,YES,0
clothing,Casio Edifice EQW-A1200RB,"<p>Erlesenheit, Exklusivit&auml;t und Verl&auml;sslichkeit &ndash; das und mehr repr&auml;sentiert die hochwertige Casio Edifice EQW A-1200 in der Red Bull Sonderedition. Der Allesk&ouml;nner unter den Edifice Modellen &uuml;berzeugt neben dem edlen Design unter anderem mit Smart AccessTechnologie, Solarbetrieb, Digitalkompass und Funksignalempfang. Edelstahlgeh&auml;use, ein ebensolches Armband und vor allem das mehrdimensionale Uhrenblatt &nbsp;in x-f&ouml;rmigem Rahmen verwandeln den Chronographen in ein visuelles Meisterst&uuml;ck.</p>
<p>&nbsp;</p>
<p>&bull;Casio Edifice EQW A-1200 Red Bull Sonderedition</p>
<p>&bull;Saphirglas</p>
<p>&bull;Edelstahlgeh&auml;use</p>
<p>&bull;Edelstahlarmband</p>
<p>&bull;Sicherheitsverschluss</p>
<p>&bull;Solarbetrieb</p>
<p>&bull;Funksignalempfang</p>
<p>&bull;Smart AccessTechnologie</p>
<p>&bull;Vibrationsresistente Technologie</p>
<p>&bull;Digitalkompass</p>
<p>&bull;Weltzeitfunktion</p>
<p>&bull;Stoppfunktion und 10 Rundenspeicher</p>
<p>&bull;Datums- und Wochentagsanzeige</p>
<p>&bull;Wasserdicht bis 10 Bar</p>",rbr-accessories-watches,full-tax,casio-edifice-eqw-a1200rb,1,RBR13249,M-114010,649,EUR 6490,M-114010,YES,,27,silver,27,,NO,YES,10, ,unisex,,NO,0
clothing,RB6 S. Vettel 1:43,"Red Bull Racing<br/>
SEBASTIAN VETTEL Modellauto 2010<br/>
- detailgetreues F1 Modellauto<br/>
- Sammlerstück<br/> 
- nicht für kleine Kinder geeignet!<br/> 
Maßstab: 1:43<br/> 
Gewicht: 120gr<br/> 
Farbe: navy/rot<br/> 
Material: Metall/Plastik<br/>",rbr-sale|rbr-accessories-models,full-tax,rb6-s-vettel-1-43,1,RBR10039,M-105168,2335,EUR 23350,M-105168,YES,,13,navy,1,,NO,YES,10, ,unisex,,NO,0
clothing,RB7 S. Vettel 1:43,Red Bull Racing<br/>SEBASTIAN VETTEL Modelauto 2011<br/>- detailgetreues F1 Modellauto<br/>- Sammlerstück<br/>- nicht für kleine Kinder geeignet!<br/>Maßstab: 1:43<br/>Gewicht: 120gr<br/>Farbe: navy/rot<br/>Material: Metall/Plastik,rbr-sale|rbr-accessories-models,full-tax,rb7-s-vettel-1-43,1,RBR11192,M-106748,2635,EUR 26350,M-106748,YES,,13,navy,1,,NO,YES,10, ,unisex,,NO,0
clothing,Bullidibumm Plush 30cm, ,rbs-accessories,full-tax,bullidibumm-stofftier-30cm,1,RBS12002,M-107827,1995,EUR 19950,M-107827,YES,,4C,red / white,,,NO,YES,10, ,unisex,,NO,0
clothing,RBS Logo Pin,Red Bull Salzburg<br/>Anstecker<br/>Farbe: silber<br/>Material: 100% Metall (nickelfrei),rbs-accessories,full-tax,logo-anstecker,1,RBS09028,M-103353,395,EUR 3950,M-103353,YES,,4C,red / white,4,,NO,YES,10, ,unisex,,NO,0
clothing,Mousepad,"Red Bull Salzburg<br/>Mousepad<br/>Größe: 23,5 x 19cm<br/>Farbe: rot/blau/weiß/gelb<br/>Material: 100% PVC",rbs-accessories|rbs-sale,full-tax,mousepad,1,RBS11015,M-105934,595,EUR 5950,M-105934,YES,,4A,rot / blau,4,,NO,YES,10, ,unisex,,NO,0
clothing,Key Ring Tricot,"Red Bull Salzburg<br/>Schlüsselanhänger<br/>weiß/rot<br/>Größe: 8x5,5x1 cm<br/>Material: 100% PVC",rbs-accessories|rbs-sale,full-tax,schluesselanhaenger-trikot,1,RBS11048,M-106395,595,EUR 5950,M-106395,YES,,3C,white / red,3,,NO,YES,10, ,unisex,,NO,0
clothing,Keyring Home/Away,"Red Bull Salzburg<br/>Schlüsselanhänger<br/>Farbe: weiß/rot, blau/gelb<br/>Material: Zamak/ Emaille",rbs-accessories|rbs-sale,full-tax,keyring-home-away,1,RBS11058,M-106477,795,EUR 7950,M-106477,YES,,4C,red / white,4,,NO,YES,10, ,unisex,,NO,0
clothing,Sticker,Red Bull Salzburg<br/>Aufkleber<br/>Farbe: rot/navy<br/>Größe: 800 x 150 mm<br/>Material: 100% PVC,rbs-accessories|rbs-sale,full-tax,sticker,1,RBS11059,M-106487,995,EUR 9950,M-106487,YES,,4A,rot / blau,4,,NO,YES,10, ,unisex,,NO,0
clothing,Keyring,"<p>Dieser schicke Schl&uuml;sselanh&auml;nger mit FC Red Bull Salzburg Logo und Aufschrift ist der absolutes Blickfang auf jedem Schl&uuml;sselbund. <br /><br />Material: Metall und Nylon<br /><br />&bull;&nbsp;&nbsp;&nbsp; Metallring und Metallhalterung<br />&bull;&nbsp;&nbsp;&nbsp; FC Red Bull Salzburg Logo <br />&bull;&nbsp;&nbsp;&nbsp; FC Red Bull Salzburg Aufschrift <br />&bull;&nbsp;&nbsp;&nbsp; Teamfarben<br />&bull;&nbsp;&nbsp;&nbsp; L&auml;nge: 13,5cm</p>",rbs-accessories,full-tax,keyring,1,RBS13015,M-112021,795,EUR 7950,M-112021,YES,,1J,navy / other,,,NO,YES,10, ,unisex,,NO,0
clothing,RBS Handybag,Red Bull Salzburg<br/>HandyanhÃ¤nger<br/>Farbe: silber/rot<br/>Material: 100% Metall,rbs-accessories|rbs-sale,full-tax,handyanhaenger,1,RBS09003,M-102964,395,EUR 3950,M-102964,YES,,27,silver,2,,NO,YES,10, ,unisex,,NO,0
clothing,RBS Banner,Red Bull Salzburg<br/>Banner<br/>Farbe: rot/weiß<br/>Material: 100% Baumwolle,rbs-accessories|rbs-sale,full-tax,banner,1,RBS09015,M-103262,495,EUR 4950,M-103262,YES,,3C,white / red,3,,NO,YES,10, ,unisex,,NO,0
clothing,RBS Flag 150x100,Red Bull Salzburg<br/>Fahne<br/>-  Clubfahne mit Holzstab (150cm)<br/>Größe: 150x100cm<br/>Farbe: rot/weiß<br/>Material: 100% Polyester,rbs-accessories|rbs-sale,full-tax,fan-flagge,1,RBS09027,M-103352,1795,EUR 17950,M-103352,YES,,4C,red / white,4,,NO,YES,10, ,unisex,,NO,0
clothing,Coffee Mug,Red Bull Salzburg <br />Kaffeetasse <br />Gr&ouml;&szlig;e: 430ml <br />Farbe: rot <br />Material: 100% Porzellan,rbs-accessories|rbs-sale,full-tax,coffee-mug,1,RBS10005,M-104242,896,EUR 8960,M-104242,YES,,4C,red / white,4,,NO,YES,10, ,unisex,,NO,0
clothing,Sticker - large,Red Bull Salzburg <br />Aufkleber <br />Gr&ouml;&szlig;e: 128x104mm <br />Farbe: rot/wei&szlig; <br />Material: PVC Folie,rbs-accessories,full-tax,aufkleber,1,RBS10006,M-104304,195,EUR 1950,M-104304,YES,L,4C,red / white,4,,NO,YES,10, ,unisex,,NO,0
,Sticker - small,Red Bull Salzburg <br />Aufkleber <br />Gr&ouml;&szlig;e: 128x104mm <br />Farbe: rot/wei&szlig; <br />Material: PVC Folie,rbs-accessories,full-tax,aufkleber,2,RBS10006,M-104305,95,EUR 950,M-104305,YES,S,4C,red / white,4,,NO,YES,10, ,unisex,,NO,0
clothing,Fan Flagge 100 * 150,"Red Bull Salzburg<br/>Club Fahne mit Holzstab (150cm)<br/>Größe: 100x150 cm<br/>Farbe: rot, blau, weiß, gelb<br/>Material: 100% Polyester",rbs-accessories|rbs-sale,full-tax,fan-flagge-100-150,1,RBS11011,M-105917,1795,EUR 17950,M-105917,YES,,4A,rot / blau,4,,NO,YES,10, ,unisex,,NO,0
clothing,Softball,Red Bull Salzburg<br/>Knautschball<br/>Durchmesser: 10cm<br/>Farbe: rot / weiß/ blau<br/>Material: 100% PVC,rbs-accessories|rbs-sale,full-tax,knautschball,1,RBS11013,M-105931,5,EUR 50,M-105931,YES,,4C,red / white,4,,NO,YES,10, ,unisex,,NO,0
clothing,Mini Collier + Anhänger,Red Bull Salzburg<br/>Collier + Anhänger<br/>Farbe: silber/stahlgrau<br/>Kettenlänge: 45 cm<br/>Material: 100% Edelstahl,rbs-accessories,full-tax,mini-collier-anhaenger,1,RBS11039,M-106260,3495,EUR 34950,M-106260,YES,,27,silver,2,,NO,YES,10, ,unisex,,NO,0
clothing,Ohrstecker,Red Bull Salzburg<br/>Ohrstecker<br/>Farbe: silber/stahlgrau<br/>Material: 100% Edelstahl,rbs-accessories,full-tax,ohrstecker,1,RBS11040,M-106324,1995,EUR 19950,M-106324,YES,,27,silver,2,,NO,YES,10, ,unisex,,NO,0
clothing,Ankerkette + Anhänger,Red Bull Salzburg<br/>Ankerkette + Anhänger<br/>Farbe: silber/stahlgrau<br/>Kettenlänge: 50 cm<br/>Material: 100% Edelstahl,rbs-accessories,full-tax,ankerkette-anhaenger,1,RBS11041,M-106334,3995,EUR 39950,M-106334,YES,,27,silver,2,,NO,YES,10, ,unisex,,NO,0
clothing,Logo Chronograph,"<p>Red Bull Salzburg</p>
<p>Logo Chronograph</p>
<p><br />Der au&szlig;ergew&ouml;hnliche Chronograph aus schwarz ionisiertem Edelstahl tr&auml;gt eine gekordelte L&uuml;nette und ein schwarzes Silikonband, das wie ein Metallband gearbeitet ist. <br />Das tiefschwarze Zifferblatt zeigt Chronographen-Augen auf 3, 6 und 9 Uhr deren blaue Zeiger in Zusammenspiel mit der runden Datumsanzeige zwischen 4 und 5 Uhr die Strenge des industriellen Designs mildert.</p>
<p>- Rundes Geh&auml;use aus schwarz ionisiertem, geb&uuml;rstetem Edelstahl</p>
<p>- Geh&auml;usedurchmesser: ca. 45 mm</p>
<p>- flaches Mineralglas</p>
<p>- schwarz satiniertes Zifferblatt in dezenter Struktur</p>
<p>- erh&ouml;hte, matt-geb&uuml;rstete silberfarbene Indizes</p>
<p>- matt-schwarze Stunden- und Minutenzeiger mit wei&szlig;er Superluminova-Beschichtung; matt silberfarbener Sekundenzeiger</p>
<p>- rundes, matt silberfarben gerahmtes Datumsfenster zwischen 4 und 5 Uhrposition</p>
<p>- silberfarben gedruckte &bdquo;Red Bull Salzburg&ldquo; Bildmarke auf 12 Uhrposition</p>
<p>- Geh&auml;useboden graviert mit &bdquo;Red Bull Salzburg&ldquo; Bildmarke</p>
<p>- Analoges Quarzwerk mit Chronographen- / Stopfunktion</p>
<p>- Verpackt in Red Bull Salzburg Uhrendose</p>
<p>- 2 Jahre Garantie lt. Internationalen Garantiebestimmungen</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>",rbs-accessories,full-tax,logo-chronograph,1,RBS12003,M-107829,13995,EUR 139950,M-107829,YES,,9E,schwarz / sonstige,9,,NO,YES,10, ,unisex,,NO,0
clothing,Bullidibumm Keyring, ,rbs-accessories,full-tax,bullidibumm-schluesselanhaenger,1,RBS12004,M-107831,895,EUR 8950,M-107831,YES,,4C,red / white,,,NO,YES,10, ,unisex,,NO,0
clothing,Keyring Typo, ,rbs-accessories|rbs-sale,full-tax,keyring-typo,1,RBS12029,M-108356,995,EUR 9950,M-108356,YES,,27,silver,2,,NO,YES,10, ,unisex,,NO,0
clothing,Keyring Ball logo, ,rbs-accessories|rbs-sale,full-tax,keyring-ball-logo,1,RBS12030,M-108363,595,EUR 5950,M-108363,YES,,4C,red / white,4,,NO,YES,10, ,unisex,,NO,0
clothing,Socks Home 13/15,"<p>Hochwertige und perfekt verarbeitete adidas Kniestr&uuml;mpfe aus der FC Red Bull Salzburg Heimkollektion 13/15.<br />Material: 91% Polyamid 6% Viscose, 3% Elasthan<br /><br />&bull;&nbsp;&nbsp;&nbsp; adidas Logo auf Wadenh&ouml;he<br />&bull;&nbsp;&nbsp;&nbsp; Anatomisch platzierte D&auml;mpfungseins&auml;tze<br />&bull;&nbsp;&nbsp;&nbsp; Mesh f&uuml;r bessere Ventilation<br />&bull;&nbsp;&nbsp;&nbsp; Ergonomischer Sitz und maximaler Komfort</p>",rbs-accessories|rbs-trikot-men,full-tax,socks-home-13-15,1,RBS13005,M-111105,1795,EUR 17950,M-111105,YES,0,3C,white / red,3,,NO,YES,10, ,unisex,,YES,0
,Socks Home 13/15,"<p>Hochwertige und perfekt verarbeitete adidas Kniestr&uuml;mpfe aus der FC Red Bull Salzburg Heimkollektion 13/15.<br />Material: 91% Polyamid 6% Viscose, 3% Elasthan<br /><br />&bull;&nbsp;&nbsp;&nbsp; adidas Logo auf Wadenh&ouml;he<br />&bull;&nbsp;&nbsp;&nbsp; Anatomisch platzierte D&auml;mpfungseins&auml;tze<br />&bull;&nbsp;&nbsp;&nbsp; Mesh f&uuml;r bessere Ventilation<br />&bull;&nbsp;&nbsp;&nbsp; Ergonomischer Sitz und maximaler Komfort</p>",rbs-accessories|rbs-trikot-men,full-tax,socks-home-13-15,2,RBS13005,M-111106,1795,EUR 17950,M-111106,YES,1,3C,white / red,3,,NO,YES,10, ,unisex,,YES,0
,Socks Home 13/15,"<p>Hochwertige und perfekt verarbeitete adidas Kniestr&uuml;mpfe aus der FC Red Bull Salzburg Heimkollektion 13/15.<br />Material: 91% Polyamid 6% Viscose, 3% Elasthan<br /><br />&bull;&nbsp;&nbsp;&nbsp; adidas Logo auf Wadenh&ouml;he<br />&bull;&nbsp;&nbsp;&nbsp; Anatomisch platzierte D&auml;mpfungseins&auml;tze<br />&bull;&nbsp;&nbsp;&nbsp; Mesh f&uuml;r bessere Ventilation<br />&bull;&nbsp;&nbsp;&nbsp; Ergonomischer Sitz und maximaler Komfort</p>",rbs-accessories|rbs-trikot-men,full-tax,socks-home-13-15,3,RBS13005,M-111107,1795,EUR 17950,M-111107,YES,2,3C,white / red,3,,NO,YES,10, ,unisex,,YES,0
,Socks Home 13/15,"<p>Hochwertige und perfekt verarbeitete adidas Kniestr&uuml;mpfe aus der FC Red Bull Salzburg Heimkollektion 13/15.<br />Material: 91% Polyamid 6% Viscose, 3% Elasthan<br /><br />&bull;&nbsp;&nbsp;&nbsp; adidas Logo auf Wadenh&ouml;he<br />&bull;&nbsp;&nbsp;&nbsp; Anatomisch platzierte D&auml;mpfungseins&auml;tze<br />&bull;&nbsp;&nbsp;&nbsp; Mesh f&uuml;r bessere Ventilation<br />&bull;&nbsp;&nbsp;&nbsp; Ergonomischer Sitz und maximaler Komfort</p>",rbs-accessories|rbs-trikot-men,full-tax,socks-home-13-15,4,RBS13005,M-111108,1795,EUR 17950,M-111108,YES,3,3C,white / red,3,,NO,YES,10, ,unisex,,YES,0
